"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"01/01/2020 23:00:00 - 02/01/2020 00:00:00","BZN|DK2","Without Sequence","30.61","",""
"02/01/2020 00:00:00 - 02/01/2020 01:00:00","BZN|DK2","Without Sequence","30.78","",""
"02/01/2020 01:00:00 - 02/01/2020 02:00:00","BZN|DK2","Without Sequence","30.64","",""
"02/01/2020 02:00:00 - 02/01/2020 03:00:00","BZN|DK2","Without Sequence","30.43","",""
"02/01/2020 03:00:00 - 02/01/2020 04:00:00","BZN|DK2","Without Sequence","28.79","",""
"02/01/2020 04:00:00 - 02/01/2020 05:00:00","BZN|DK2","Without Sequence","28.42","",""
"02/01/2020 05:00:00 - 02/01/2020 06:00:00","BZN|DK2","Without Sequence","28.75","",""
"02/01/2020 06:00:00 - 02/01/2020 07:00:00","BZN|DK2","Without Sequence","34.16","",""
"02/01/2020 07:00:00 - 02/01/2020 08:00:00","BZN|DK2","Without Sequence","42.07","",""
"02/01/2020 08:00:00 - 02/01/2020 09:00:00","BZN|DK2","Without Sequence","44.89","",""
"02/01/2020 09:00:00 - 02/01/2020 10:00:00","BZN|DK2","Without Sequence","45.26","",""
"02/01/2020 10:00:00 - 02/01/2020 11:00:00","BZN|DK2","Without Sequence","45.57","",""
"02/01/2020 11:00:00 - 02/01/2020 12:00:00","BZN|DK2","Without Sequence","45.09","",""
"02/01/2020 12:00:00 - 02/01/2020 13:00:00","BZN|DK2","Without Sequence","45.16","",""
"02/01/2020 13:00:00 - 02/01/2020 14:00:00","BZN|DK2","Without Sequence","44.90","",""
"02/01/2020 14:00:00 - 02/01/2020 15:00:00","BZN|DK2","Without Sequence","44.06","",""
"02/01/2020 15:00:00 - 02/01/2020 16:00:00","BZN|DK2","Without Sequence","44.84","",""
"02/01/2020 16:00:00 - 02/01/2020 17:00:00","BZN|DK2","Without Sequence","44.40","",""
"02/01/2020 17:00:00 - 02/01/2020 18:00:00","BZN|DK2","Without Sequence","46.05","",""
"02/01/2020 18:00:00 - 02/01/2020 19:00:00","BZN|DK2","Without Sequence","46.72","",""
"02/01/2020 19:00:00 - 02/01/2020 20:00:00","BZN|DK2","Without Sequence","45.26","",""
"02/01/2020 20:00:00 - 02/01/2020 21:00:00","BZN|DK2","Without Sequence","39.32","",""
"02/01/2020 21:00:00 - 02/01/2020 22:00:00","BZN|DK2","Without Sequence","30.10","",""
"02/01/2020 22:00:00 - 02/01/2020 23:00:00","BZN|DK2","Without Sequence","29.71","",""
"02/01/2020 23:00:00 - 03/01/2020 00:00:00","BZN|DK2","Without Sequence","24.99","",""
"03/01/2020 00:00:00 - 03/01/2020 01:00:00","BZN|DK2","Without Sequence","18.93","",""
"03/01/2020 01:00:00 - 03/01/2020 02:00:00","BZN|DK2","Without Sequence","9.98","",""
"03/01/2020 02:00:00 - 03/01/2020 03:00:00","BZN|DK2","Without Sequence","1.53","",""
"03/01/2020 03:00:00 - 03/01/2020 04:00:00","BZN|DK2","Without Sequence","0.14","",""
"03/01/2020 04:00:00 - 03/01/2020 05:00:00","BZN|DK2","Without Sequence","0.85","",""
"03/01/2020 05:00:00 - 03/01/2020 06:00:00","BZN|DK2","Without Sequence","9.92","",""
"03/01/2020 06:00:00 - 03/01/2020 07:00:00","BZN|DK2","Without Sequence","24.48","",""
"03/01/2020 07:00:00 - 03/01/2020 08:00:00","BZN|DK2","Without Sequence","26.68","",""
"03/01/2020 08:00:00 - 03/01/2020 09:00:00","BZN|DK2","Without Sequence","28.81","",""
"03/01/2020 09:00:00 - 03/01/2020 10:00:00","BZN|DK2","Without Sequence","29.28","",""
"03/01/2020 10:00:00 - 03/01/2020 11:00:00","BZN|DK2","Without Sequence","28.85","",""
"03/01/2020 11:00:00 - 03/01/2020 12:00:00","BZN|DK2","Without Sequence","31.80","",""
"03/01/2020 12:00:00 - 03/01/2020 13:00:00","BZN|DK2","Without Sequence","37.94","",""
"03/01/2020 13:00:00 - 03/01/2020 14:00:00","BZN|DK2","Without Sequence","37.90","",""
"03/01/2020 14:00:00 - 03/01/2020 15:00:00","BZN|DK2","Without Sequence","38.11","",""
"03/01/2020 15:00:00 - 03/01/2020 16:00:00","BZN|DK2","Without Sequence","37.91","",""
"03/01/2020 16:00:00 - 03/01/2020 17:00:00","BZN|DK2","Without Sequence","38.44","",""
"03/01/2020 17:00:00 - 03/01/2020 18:00:00","BZN|DK2","Without Sequence","40.47","",""
"03/01/2020 18:00:00 - 03/01/2020 19:00:00","BZN|DK2","Without Sequence","41.35","",""
"03/01/2020 19:00:00 - 03/01/2020 20:00:00","BZN|DK2","Without Sequence","33.37","",""
"03/01/2020 20:00:00 - 03/01/2020 21:00:00","BZN|DK2","Without Sequence","28.89","",""
"03/01/2020 21:00:00 - 03/01/2020 22:00:00","BZN|DK2","Without Sequence","27.70","",""
"03/01/2020 22:00:00 - 03/01/2020 23:00:00","BZN|DK2","Without Sequence","25.70","",""
"03/01/2020 23:00:00 - 04/01/2020 00:00:00","BZN|DK2","Without Sequence","22.04","",""
"04/01/2020 00:00:00 - 04/01/2020 01:00:00","BZN|DK2","Without Sequence","21.73","",""
"04/01/2020 01:00:00 - 04/01/2020 02:00:00","BZN|DK2","Without Sequence","15.95","",""
"04/01/2020 02:00:00 - 04/01/2020 03:00:00","BZN|DK2","Without Sequence","16.23","",""
"04/01/2020 03:00:00 - 04/01/2020 04:00:00","BZN|DK2","Without Sequence","6.45","",""
"04/01/2020 04:00:00 - 04/01/2020 05:00:00","BZN|DK2","Without Sequence","3.83","",""
"04/01/2020 05:00:00 - 04/01/2020 06:00:00","BZN|DK2","Without Sequence","0.12","",""
"04/01/2020 06:00:00 - 04/01/2020 07:00:00","BZN|DK2","Without Sequence","0.07","",""
"04/01/2020 07:00:00 - 04/01/2020 08:00:00","BZN|DK2","Without Sequence","19.07","",""
"04/01/2020 08:00:00 - 04/01/2020 09:00:00","BZN|DK2","Without Sequence","17.49","",""
"04/01/2020 09:00:00 - 04/01/2020 10:00:00","BZN|DK2","Without Sequence","23.98","",""
"04/01/2020 10:00:00 - 04/01/2020 11:00:00","BZN|DK2","Without Sequence","8.80","",""
"04/01/2020 11:00:00 - 04/01/2020 12:00:00","BZN|DK2","Without Sequence","17.95","",""
"04/01/2020 12:00:00 - 04/01/2020 13:00:00","BZN|DK2","Without Sequence","19.50","",""
"04/01/2020 13:00:00 - 04/01/2020 14:00:00","BZN|DK2","Without Sequence","13.74","",""
"04/01/2020 14:00:00 - 04/01/2020 15:00:00","BZN|DK2","Without Sequence","17.42","",""
"04/01/2020 15:00:00 - 04/01/2020 16:00:00","BZN|DK2","Without Sequence","20.38","",""
"04/01/2020 16:00:00 - 04/01/2020 17:00:00","BZN|DK2","Without Sequence","25.08","",""
"04/01/2020 17:00:00 - 04/01/2020 18:00:00","BZN|DK2","Without Sequence","28.88","",""
"04/01/2020 18:00:00 - 04/01/2020 19:00:00","BZN|DK2","Without Sequence","32.02","",""
"04/01/2020 19:00:00 - 04/01/2020 20:00:00","BZN|DK2","Without Sequence","35.35","",""
"04/01/2020 20:00:00 - 04/01/2020 21:00:00","BZN|DK2","Without Sequence","29.98","",""
"04/01/2020 21:00:00 - 04/01/2020 22:00:00","BZN|DK2","Without Sequence","34.46","",""
"04/01/2020 22:00:00 - 04/01/2020 23:00:00","BZN|DK2","Without Sequence","30.09","",""
"04/01/2020 23:00:00 - 05/01/2020 00:00:00","BZN|DK2","Without Sequence","37.95","",""
"05/01/2020 00:00:00 - 05/01/2020 01:00:00","BZN|DK2","Without Sequence","33.10","",""
"05/01/2020 01:00:00 - 05/01/2020 02:00:00","BZN|DK2","Without Sequence","32.28","",""
"05/01/2020 02:00:00 - 05/01/2020 03:00:00","BZN|DK2","Without Sequence","31.18","",""
"05/01/2020 03:00:00 - 05/01/2020 04:00:00","BZN|DK2","Without Sequence","30.10","",""
"05/01/2020 04:00:00 - 05/01/2020 05:00:00","BZN|DK2","Without Sequence","29.96","",""
"05/01/2020 05:00:00 - 05/01/2020 06:00:00","BZN|DK2","Without Sequence","29.88","",""
"05/01/2020 06:00:00 - 05/01/2020 07:00:00","BZN|DK2","Without Sequence","30.38","",""
"05/01/2020 07:00:00 - 05/01/2020 08:00:00","BZN|DK2","Without Sequence","31.15","",""
"05/01/2020 08:00:00 - 05/01/2020 09:00:00","BZN|DK2","Without Sequence","32.09","",""
"05/01/2020 09:00:00 - 05/01/2020 10:00:00","BZN|DK2","Without Sequence","34.27","",""
"05/01/2020 10:00:00 - 05/01/2020 11:00:00","BZN|DK2","Without Sequence","37.53","",""
"05/01/2020 11:00:00 - 05/01/2020 12:00:00","BZN|DK2","Without Sequence","38.99","",""
"05/01/2020 12:00:00 - 05/01/2020 13:00:00","BZN|DK2","Without Sequence","38.15","",""
"05/01/2020 13:00:00 - 05/01/2020 14:00:00","BZN|DK2","Without Sequence","35.37","",""
"05/01/2020 14:00:00 - 05/01/2020 15:00:00","BZN|DK2","Without Sequence","34.44","",""
"05/01/2020 15:00:00 - 05/01/2020 16:00:00","BZN|DK2","Without Sequence","36.10","",""
"05/01/2020 16:00:00 - 05/01/2020 17:00:00","BZN|DK2","Without Sequence","40.59","",""
"05/01/2020 17:00:00 - 05/01/2020 18:00:00","BZN|DK2","Without Sequence","31.53","",""
"05/01/2020 18:00:00 - 05/01/2020 19:00:00","BZN|DK2","Without Sequence","31.10","",""
"05/01/2020 19:00:00 - 05/01/2020 20:00:00","BZN|DK2","Without Sequence","30.42","",""
"05/01/2020 20:00:00 - 05/01/2020 21:00:00","BZN|DK2","Without Sequence","29.87","",""
"05/01/2020 21:00:00 - 05/01/2020 22:00:00","BZN|DK2","Without Sequence","29.61","",""
"05/01/2020 22:00:00 - 05/01/2020 23:00:00","BZN|DK2","Without Sequence","29.46","",""
"05/01/2020 23:00:00 - 06/01/2020 00:00:00","BZN|DK2","Without Sequence","26.68","",""
"06/01/2020 00:00:00 - 06/01/2020 01:00:00","BZN|DK2","Without Sequence","26.42","",""
"06/01/2020 01:00:00 - 06/01/2020 02:00:00","BZN|DK2","Without Sequence","26.50","",""
"06/01/2020 02:00:00 - 06/01/2020 03:00:00","BZN|DK2","Without Sequence","29.08","",""
"06/01/2020 03:00:00 - 06/01/2020 04:00:00","BZN|DK2","Without Sequence","27.72","",""
"06/01/2020 04:00:00 - 06/01/2020 05:00:00","BZN|DK2","Without Sequence","27.03","",""
"06/01/2020 05:00:00 - 06/01/2020 06:00:00","BZN|DK2","Without Sequence","27.62","",""
"06/01/2020 06:00:00 - 06/01/2020 07:00:00","BZN|DK2","Without Sequence","33.18","",""
"06/01/2020 07:00:00 - 06/01/2020 08:00:00","BZN|DK2","Without Sequence","34.21","",""
"06/01/2020 08:00:00 - 06/01/2020 09:00:00","BZN|DK2","Without Sequence","35.75","",""
"06/01/2020 09:00:00 - 06/01/2020 10:00:00","BZN|DK2","Without Sequence","32.52","",""
"06/01/2020 10:00:00 - 06/01/2020 11:00:00","BZN|DK2","Without Sequence","32.01","",""
"06/01/2020 11:00:00 - 06/01/2020 12:00:00","BZN|DK2","Without Sequence","31.23","",""
"06/01/2020 12:00:00 - 06/01/2020 13:00:00","BZN|DK2","Without Sequence","31.19","",""
"06/01/2020 13:00:00 - 06/01/2020 14:00:00","BZN|DK2","Without Sequence","31.08","",""
"06/01/2020 14:00:00 - 06/01/2020 15:00:00","BZN|DK2","Without Sequence","31.21","",""
"06/01/2020 15:00:00 - 06/01/2020 16:00:00","BZN|DK2","Without Sequence","31.30","",""
"06/01/2020 16:00:00 - 06/01/2020 17:00:00","BZN|DK2","Without Sequence","33.58","",""
"06/01/2020 17:00:00 - 06/01/2020 18:00:00","BZN|DK2","Without Sequence","34.05","",""
"06/01/2020 18:00:00 - 06/01/2020 19:00:00","BZN|DK2","Without Sequence","31.31","",""
"06/01/2020 19:00:00 - 06/01/2020 20:00:00","BZN|DK2","Without Sequence","30.95","",""
"06/01/2020 20:00:00 - 06/01/2020 21:00:00","BZN|DK2","Without Sequence","30.58","",""
"06/01/2020 21:00:00 - 06/01/2020 22:00:00","BZN|DK2","Without Sequence","30.28","",""
"06/01/2020 22:00:00 - 06/01/2020 23:00:00","BZN|DK2","Without Sequence","29.46","",""
"06/01/2020 23:00:00 - 07/01/2020 00:00:00","BZN|DK2","Without Sequence","29.07","",""
"07/01/2020 00:00:00 - 07/01/2020 01:00:00","BZN|DK2","Without Sequence","28.28","",""
"07/01/2020 01:00:00 - 07/01/2020 02:00:00","BZN|DK2","Without Sequence","28.34","",""
"07/01/2020 02:00:00 - 07/01/2020 03:00:00","BZN|DK2","Without Sequence","28.47","",""
"07/01/2020 03:00:00 - 07/01/2020 04:00:00","BZN|DK2","Without Sequence","28.11","",""
"07/01/2020 04:00:00 - 07/01/2020 05:00:00","BZN|DK2","Without Sequence","28.70","",""
"07/01/2020 05:00:00 - 07/01/2020 06:00:00","BZN|DK2","Without Sequence","28.80","",""
"07/01/2020 06:00:00 - 07/01/2020 07:00:00","BZN|DK2","Without Sequence","30.62","",""
"07/01/2020 07:00:00 - 07/01/2020 08:00:00","BZN|DK2","Without Sequence","37.60","",""
"07/01/2020 08:00:00 - 07/01/2020 09:00:00","BZN|DK2","Without Sequence","46.99","",""
"07/01/2020 09:00:00 - 07/01/2020 10:00:00","BZN|DK2","Without Sequence","47.07","",""
"07/01/2020 10:00:00 - 07/01/2020 11:00:00","BZN|DK2","Without Sequence","47.06","",""
"07/01/2020 11:00:00 - 07/01/2020 12:00:00","BZN|DK2","Without Sequence","46.98","",""
"07/01/2020 12:00:00 - 07/01/2020 13:00:00","BZN|DK2","Without Sequence","42.03","",""
"07/01/2020 13:00:00 - 07/01/2020 14:00:00","BZN|DK2","Without Sequence","42.37","",""
"07/01/2020 14:00:00 - 07/01/2020 15:00:00","BZN|DK2","Without Sequence","33.05","",""
"07/01/2020 15:00:00 - 07/01/2020 16:00:00","BZN|DK2","Without Sequence","33.05","",""
"07/01/2020 16:00:00 - 07/01/2020 17:00:00","BZN|DK2","Without Sequence","37.00","",""
"07/01/2020 17:00:00 - 07/01/2020 18:00:00","BZN|DK2","Without Sequence","33.04","",""
"07/01/2020 18:00:00 - 07/01/2020 19:00:00","BZN|DK2","Without Sequence","30.18","",""
"07/01/2020 19:00:00 - 07/01/2020 20:00:00","BZN|DK2","Without Sequence","29.46","",""
"07/01/2020 20:00:00 - 07/01/2020 21:00:00","BZN|DK2","Without Sequence","28.63","",""
"07/01/2020 21:00:00 - 07/01/2020 22:00:00","BZN|DK2","Without Sequence","27.98","",""
"07/01/2020 22:00:00 - 07/01/2020 23:00:00","BZN|DK2","Without Sequence","26.93","",""
"07/01/2020 23:00:00 - 08/01/2020 00:00:00","BZN|DK2","Without Sequence","24.21","",""
"08/01/2020 00:00:00 - 08/01/2020 01:00:00","BZN|DK2","Without Sequence","18.95","",""
"08/01/2020 01:00:00 - 08/01/2020 02:00:00","BZN|DK2","Without Sequence","4.96","",""
"08/01/2020 02:00:00 - 08/01/2020 03:00:00","BZN|DK2","Without Sequence","0.10","",""
"08/01/2020 03:00:00 - 08/01/2020 04:00:00","BZN|DK2","Without Sequence","0.11","",""
"08/01/2020 04:00:00 - 08/01/2020 05:00:00","BZN|DK2","Without Sequence","1.75","",""
"08/01/2020 05:00:00 - 08/01/2020 06:00:00","BZN|DK2","Without Sequence","20.74","",""
"08/01/2020 06:00:00 - 08/01/2020 07:00:00","BZN|DK2","Without Sequence","25.57","",""
"08/01/2020 07:00:00 - 08/01/2020 08:00:00","BZN|DK2","Without Sequence","26.99","",""
"08/01/2020 08:00:00 - 08/01/2020 09:00:00","BZN|DK2","Without Sequence","27.34","",""
"08/01/2020 09:00:00 - 08/01/2020 10:00:00","BZN|DK2","Without Sequence","27.92","",""
"08/01/2020 10:00:00 - 08/01/2020 11:00:00","BZN|DK2","Without Sequence","28.03","",""
"08/01/2020 11:00:00 - 08/01/2020 12:00:00","BZN|DK2","Without Sequence","28.02","",""
"08/01/2020 12:00:00 - 08/01/2020 13:00:00","BZN|DK2","Without Sequence","28.00","",""
"08/01/2020 13:00:00 - 08/01/2020 14:00:00","BZN|DK2","Without Sequence","27.98","",""
"08/01/2020 14:00:00 - 08/01/2020 15:00:00","BZN|DK2","Without Sequence","28.06","",""
"08/01/2020 15:00:00 - 08/01/2020 16:00:00","BZN|DK2","Without Sequence","28.44","",""
"08/01/2020 16:00:00 - 08/01/2020 17:00:00","BZN|DK2","Without Sequence","28.88","",""
"08/01/2020 17:00:00 - 08/01/2020 18:00:00","BZN|DK2","Without Sequence","39.07","",""
"08/01/2020 18:00:00 - 08/01/2020 19:00:00","BZN|DK2","Without Sequence","46.71","",""
"08/01/2020 19:00:00 - 08/01/2020 20:00:00","BZN|DK2","Without Sequence","36.12","",""
"08/01/2020 20:00:00 - 08/01/2020 21:00:00","BZN|DK2","Without Sequence","29.03","",""
"08/01/2020 21:00:00 - 08/01/2020 22:00:00","BZN|DK2","Without Sequence","29.75","",""
"08/01/2020 22:00:00 - 08/01/2020 23:00:00","BZN|DK2","Without Sequence","29.88","",""
"08/01/2020 23:00:00 - 09/01/2020 00:00:00","BZN|DK2","Without Sequence","27.93","",""
"09/01/2020 00:00:00 - 09/01/2020 01:00:00","BZN|DK2","Without Sequence","25.21","",""
"09/01/2020 01:00:00 - 09/01/2020 02:00:00","BZN|DK2","Without Sequence","25.34","",""
"09/01/2020 02:00:00 - 09/01/2020 03:00:00","BZN|DK2","Without Sequence","27.74","",""
"09/01/2020 03:00:00 - 09/01/2020 04:00:00","BZN|DK2","Without Sequence","32.11","",""
"09/01/2020 04:00:00 - 09/01/2020 05:00:00","BZN|DK2","Without Sequence","29.00","",""
"09/01/2020 05:00:00 - 09/01/2020 06:00:00","BZN|DK2","Without Sequence","28.10","",""
"09/01/2020 06:00:00 - 09/01/2020 07:00:00","BZN|DK2","Without Sequence","36.17","",""
"09/01/2020 07:00:00 - 09/01/2020 08:00:00","BZN|DK2","Without Sequence","46.50","",""
"09/01/2020 08:00:00 - 09/01/2020 09:00:00","BZN|DK2","Without Sequence","47.85","",""
"09/01/2020 09:00:00 - 09/01/2020 10:00:00","BZN|DK2","Without Sequence","45.68","",""
"09/01/2020 10:00:00 - 09/01/2020 11:00:00","BZN|DK2","Without Sequence","43.61","",""
"09/01/2020 11:00:00 - 09/01/2020 12:00:00","BZN|DK2","Without Sequence","40.00","",""
"09/01/2020 12:00:00 - 09/01/2020 13:00:00","BZN|DK2","Without Sequence","36.17","",""
"09/01/2020 13:00:00 - 09/01/2020 14:00:00","BZN|DK2","Without Sequence","32.64","",""
"09/01/2020 14:00:00 - 09/01/2020 15:00:00","BZN|DK2","Without Sequence","31.43","",""
"09/01/2020 15:00:00 - 09/01/2020 16:00:00","BZN|DK2","Without Sequence","31.10","",""
"09/01/2020 16:00:00 - 09/01/2020 17:00:00","BZN|DK2","Without Sequence","32.59","",""
"09/01/2020 17:00:00 - 09/01/2020 18:00:00","BZN|DK2","Without Sequence","42.85","",""
"09/01/2020 18:00:00 - 09/01/2020 19:00:00","BZN|DK2","Without Sequence","40.72","",""
"09/01/2020 19:00:00 - 09/01/2020 20:00:00","BZN|DK2","Without Sequence","28.33","",""
"09/01/2020 20:00:00 - 09/01/2020 21:00:00","BZN|DK2","Without Sequence","27.64","",""
"09/01/2020 21:00:00 - 09/01/2020 22:00:00","BZN|DK2","Without Sequence","27.55","",""
"09/01/2020 22:00:00 - 09/01/2020 23:00:00","BZN|DK2","Without Sequence","26.90","",""
"09/01/2020 23:00:00 - 10/01/2020 00:00:00","BZN|DK2","Without Sequence","26.41","",""
"10/01/2020 00:00:00 - 10/01/2020 01:00:00","BZN|DK2","Without Sequence","26.07","",""
"10/01/2020 01:00:00 - 10/01/2020 02:00:00","BZN|DK2","Without Sequence","26.01","",""
"10/01/2020 02:00:00 - 10/01/2020 03:00:00","BZN|DK2","Without Sequence","25.81","",""
"10/01/2020 03:00:00 - 10/01/2020 04:00:00","BZN|DK2","Without Sequence","25.89","",""
"10/01/2020 04:00:00 - 10/01/2020 05:00:00","BZN|DK2","Without Sequence","26.20","",""
"10/01/2020 05:00:00 - 10/01/2020 06:00:00","BZN|DK2","Without Sequence","26.95","",""
"10/01/2020 06:00:00 - 10/01/2020 07:00:00","BZN|DK2","Without Sequence","28.95","",""
"10/01/2020 07:00:00 - 10/01/2020 08:00:00","BZN|DK2","Without Sequence","43.29","",""
"10/01/2020 08:00:00 - 10/01/2020 09:00:00","BZN|DK2","Without Sequence","47.40","",""
"10/01/2020 09:00:00 - 10/01/2020 10:00:00","BZN|DK2","Without Sequence","40.63","",""
"10/01/2020 10:00:00 - 10/01/2020 11:00:00","BZN|DK2","Without Sequence","36.26","",""
"10/01/2020 11:00:00 - 10/01/2020 12:00:00","BZN|DK2","Without Sequence","32.05","",""
"10/01/2020 12:00:00 - 10/01/2020 13:00:00","BZN|DK2","Without Sequence","28.64","",""
"10/01/2020 13:00:00 - 10/01/2020 14:00:00","BZN|DK2","Without Sequence","28.45","",""
"10/01/2020 14:00:00 - 10/01/2020 15:00:00","BZN|DK2","Without Sequence","28.23","",""
"10/01/2020 15:00:00 - 10/01/2020 16:00:00","BZN|DK2","Without Sequence","28.85","",""
"10/01/2020 16:00:00 - 10/01/2020 17:00:00","BZN|DK2","Without Sequence","35.55","",""
"10/01/2020 17:00:00 - 10/01/2020 18:00:00","BZN|DK2","Without Sequence","43.92","",""
"10/01/2020 18:00:00 - 10/01/2020 19:00:00","BZN|DK2","Without Sequence","45.61","",""
"10/01/2020 19:00:00 - 10/01/2020 20:00:00","BZN|DK2","Without Sequence","30.01","",""
"10/01/2020 20:00:00 - 10/01/2020 21:00:00","BZN|DK2","Without Sequence","27.60","",""
"10/01/2020 21:00:00 - 10/01/2020 22:00:00","BZN|DK2","Without Sequence","35.58","",""
"10/01/2020 22:00:00 - 10/01/2020 23:00:00","BZN|DK2","Without Sequence","36.34","",""
"10/01/2020 23:00:00 - 11/01/2020 00:00:00","BZN|DK2","Without Sequence","26.07","",""
"11/01/2020 00:00:00 - 11/01/2020 01:00:00","BZN|DK2","Without Sequence","35.01","",""
"11/01/2020 01:00:00 - 11/01/2020 02:00:00","BZN|DK2","Without Sequence","34.00","",""
"11/01/2020 02:00:00 - 11/01/2020 03:00:00","BZN|DK2","Without Sequence","26.15","",""
"11/01/2020 03:00:00 - 11/01/2020 04:00:00","BZN|DK2","Without Sequence","25.75","",""
"11/01/2020 04:00:00 - 11/01/2020 05:00:00","BZN|DK2","Without Sequence","25.41","",""
"11/01/2020 05:00:00 - 11/01/2020 06:00:00","BZN|DK2","Without Sequence","25.32","",""
"11/01/2020 06:00:00 - 11/01/2020 07:00:00","BZN|DK2","Without Sequence","25.46","",""
"11/01/2020 07:00:00 - 11/01/2020 08:00:00","BZN|DK2","Without Sequence","25.41","",""
"11/01/2020 08:00:00 - 11/01/2020 09:00:00","BZN|DK2","Without Sequence","25.67","",""
"11/01/2020 09:00:00 - 11/01/2020 10:00:00","BZN|DK2","Without Sequence","25.93","",""
"11/01/2020 10:00:00 - 11/01/2020 11:00:00","BZN|DK2","Without Sequence","25.85","",""
"11/01/2020 11:00:00 - 11/01/2020 12:00:00","BZN|DK2","Without Sequence","25.54","",""
"11/01/2020 12:00:00 - 11/01/2020 13:00:00","BZN|DK2","Without Sequence","25.19","",""
"11/01/2020 13:00:00 - 11/01/2020 14:00:00","BZN|DK2","Without Sequence","25.01","",""
"11/01/2020 14:00:00 - 11/01/2020 15:00:00","BZN|DK2","Without Sequence","24.87","",""
"11/01/2020 15:00:00 - 11/01/2020 16:00:00","BZN|DK2","Without Sequence","25.17","",""
"11/01/2020 16:00:00 - 11/01/2020 17:00:00","BZN|DK2","Without Sequence","25.55","",""
"11/01/2020 17:00:00 - 11/01/2020 18:00:00","BZN|DK2","Without Sequence","25.65","",""
"11/01/2020 18:00:00 - 11/01/2020 19:00:00","BZN|DK2","Without Sequence","25.42","",""
"11/01/2020 19:00:00 - 11/01/2020 20:00:00","BZN|DK2","Without Sequence","24.78","",""
"11/01/2020 20:00:00 - 11/01/2020 21:00:00","BZN|DK2","Without Sequence","24.11","",""
"11/01/2020 21:00:00 - 11/01/2020 22:00:00","BZN|DK2","Without Sequence","23.16","",""
"11/01/2020 22:00:00 - 11/01/2020 23:00:00","BZN|DK2","Without Sequence","21.33","",""
"11/01/2020 23:00:00 - 12/01/2020 00:00:00","BZN|DK2","Without Sequence","19.31","",""
"12/01/2020 00:00:00 - 12/01/2020 01:00:00","BZN|DK2","Without Sequence","20.11","",""
"12/01/2020 01:00:00 - 12/01/2020 02:00:00","BZN|DK2","Without Sequence","19.37","",""
"12/01/2020 02:00:00 - 12/01/2020 03:00:00","BZN|DK2","Without Sequence","18.36","",""
"12/01/2020 03:00:00 - 12/01/2020 04:00:00","BZN|DK2","Without Sequence","18.34","",""
"12/01/2020 04:00:00 - 12/01/2020 05:00:00","BZN|DK2","Without Sequence","18.16","",""
"12/01/2020 05:00:00 - 12/01/2020 06:00:00","BZN|DK2","Without Sequence","18.66","",""
"12/01/2020 06:00:00 - 12/01/2020 07:00:00","BZN|DK2","Without Sequence","17.39","",""
